Country Group Name,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Emerging and developing Asia,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.39,-1.20,-2.12,-3.41,-3.99,-3.97,-4.32,-4.52,-3.97,-2.92,-2.36,-1.87,-1.11,-1.60,-3.32,-2.15,-1.60,-1.65,-1.86,-1.78,-3.12,-3.72,-3.62,-4.18,-5.66,-9.43,-6.49,-8.46,-6.96,-7.07,-6.86,-6.68,-6.55
Emerging and developing Asia,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.04,-0.50,-1.47,-1.90,-2.11,-2.32,-2.57,-2.08,-1.19,-0.66,-0.22,0.43,-0.23,-1.96,-0.84,-0.32,-0.45,-0.66,-0.54,-1.92,-2.35,-2.15,-2.71,-4.16,-7.81,-4.90,-6.81,-5.20,-5.23,-4.97,-4.75,-4.57
Emerging and developing Asia,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43.50,43.96,44.59,44.80,43.70,41.92,39.20,40.50,36.67,41.51,40.05,39.47,39.44,41.12,43.15,44.64,49.52,52.26,53.86,56.78,67.53,70.12,74.22,79.49,83.62,87.12,90.06,92.52
Emerging and developing Asia,Current account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.92,53.37,44.72,43.17,39.42,61.62,83.67,91.37,141.55,271.97,395.63,424.17,273.48,238.57,95.33,117.72,97.24,227.38,296.10,212.25,166.38,-51.27,93.20,319.80,250.20,191.61,166.86,131.87,89.20,19.75,-25.18
Emerging and developing Asia,Current account balance,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.56,2.69,2.06,1.85,1.60,2.28,2.72,2.56,3.43,5.56,6.38,5.69,3.38,2.44,0.82,0.92,0.69,1.50,1.87,1.30,0.93,-0.26,0.45,1.54,1.02,0.70,0.56,0.42,0.26,0.05,-0.06
Emerging and developing Asia,Imports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,527.96,454.74,484.46,603.79,603.63,683.13,846.40,1114.96,1324.79,1557.90,1881.58,2264.05,2013.95,2670.55,3361.34,3556.58,3720.82,3842.34,3465.43,3418.13,3926.71,4490.22,4378.48,4008.14,5259.71,5829.13,6119.67,n/a,n/a,n/a,n/a
Emerging and developing Asia,Exports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,536.23,513.53,536.90,652.49,646.54,738.19,907.20,1179.48,1441.32,1780.67,2186.66,2570.82,2209.11,2859.35,3448.18,3649.20,3871.72,4018.51,3792.69,3668.22,4095.99,4469.64,4455.47,4380.52,5603.97,6118.58,6320.79,n/a,n/a,n/a,n/a
Emerging and developing Asia,Financial account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-19.01,34.77,27.22,24.52,30.48,65.75,87.89,98.32,161.27,271.60,405.23,457.43,214.06,167.42,67.34,24.87,34.73,142.16,61.19,-37.78,-68.95,-270.60,-62.63,145.36,62.16,203.64,176.67,n/a,n/a,n/a,n/a
Emerging and developing Asia,"Direct investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-60.78,-57.70,-54.34,-45.59,-46.56,-58.82,-59.86,-73.75,-112.46,-124.97,-170.48,-150.42,-114.09,-223.22,-276.29,-219.58,-271.36,-201.00,-139.71,-26.20,-108.52,-170.50,-144.71,-164.82,-296.71,-217.80,-156.82,n/a,n/a,n/a,n/a
Emerging and developing Asia,"Portfolio investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-13.44,9.95,6.12,7.27,18.33,10.42,-26.54,-43.10,-16.67,44.73,-59.31,5.78,-67.41,-91.25,-57.85,-115.51,-64.53,-124.62,81.56,31.11,-70.13,-100.28,-72.92,-107.53,-23.07,208.26,-45.57,n/a,n/a,n/a,n/a
Emerging and developing Asia,"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.19,-0.27,1.48,-2.00,0.74,0.73,-4.56,2.31,4.65,-2.57,15.86,18.10,17.76,18.31,n/a,n/a,n/a,n/a
Emerging and developing Asia,"Other investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.19,55.42,45.33,49.84,-2.93,7.28,18.94,-29.06,10.38,-15.14,15.25,105.13,-65.24,-98.04,-29.33,214.76,-83.32,281.35,460.60,356.97,-80.26,-16.62,70.91,242.95,117.86,454.26,216.62,n/a,n/a,n/a,n/a
Emerging and developing Asia,Change in reserves,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32.00,27.86,31.58,14.92,62.23,106.52,155.73,244.61,280.57,365.65,619.39,497.92,458.84,576.29,430.75,137.49,445.49,196.33,-332.97,-384.62,199.23,22.25,97.05,167.44,257.08,-246.57,156.10,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total",U.S. dollars,Billions,97.20,112.45,122.41,136.97,149.66,171.36,197.53,228.39,248.27,263.44,309.02,335.41,370.57,424.27,477.39,533.14,568.81,619.61,668.33,665.54,627.73,671.24,673.26,705.45,766.34,820.91,901.77,1062.60,1152.75,1330.55,1716.87,2146.72,2419.05,2883.35,3203.55,2818.19,2872.59,3381.64,3679.11,3855.38,4275.41,4638.63,4868.81,5239.10,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total",Percent of GDP,,13.06,15.34,16.49,18.18,19.10,21.87,24.85,26.03,24.99,25.01,29.25,30.29,30.50,29.49,31.26,29.80,27.90,37.71,31.57,30.09,28.66,27.66,24.98,22.75,21.57,19.99,18.05,16.80,16.27,16.05,17.20,18.55,18.83,20.88,21.33,18.57,18.22,18.50,19.12,18.92,19.71,18.94,17.77,17.85,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total",Percent of exports of goods and services,,131.57,150.28,172.37,187.76,181.65,218.58,251.71,231.38,206.37,185.99,187.46,178.70,168.65,169.28,159.16,143.56,141.08,116.25,130.72,124.65,96.86,104.51,91.74,78.20,65.30,57.24,50.89,48.79,45.05,60.46,60.24,62.49,66.54,74.72,79.96,74.44,78.43,82.69,82.45,86.69,97.76,82.92,79.76,83.04,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service",U.S. dollars,Billions,9.99,13.98,18.66,20.02,25.11,30.27,34.15,37.23,40.61,47.35,47.11,59.45,71.87,79.04,93.73,127.77,148.06,166.36,179.81,163.17,151.15,156.04,251.16,258.94,247.52,320.14,360.72,415.61,499.11,529.42,641.09,933.08,1243.87,1426.86,1829.23,1980.64,1545.25,1548.67,1907.79,2101.88,2194.26,2435.52,2640.38,2761.10,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service",Percent of GDP,,1.34,1.92,2.52,2.63,3.25,3.80,4.30,4.00,4.02,4.66,4.49,5.38,5.94,5.54,6.13,7.17,7.30,10.59,8.42,7.43,6.89,6.40,9.29,8.37,6.95,7.74,7.20,6.52,6.85,6.45,6.41,7.98,9.66,10.21,12.13,13.10,9.89,8.40,9.96,10.33,10.06,9.90,9.58,9.39,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service",Percent of exports of goods and services,,14.09,17.21,24.12,24.75,26.44,31.56,36.08,33.52,30.74,27.79,27.15,30.34,29.16,28.59,27.85,34.37,39.35,31.29,35.25,30.64,23.37,24.34,34.28,28.75,21.12,22.35,20.38,19.11,19.53,24.08,22.52,27.19,34.25,37.01,45.70,52.37,42.23,37.90,42.79,47.30,50.20,43.56,43.28,43.79,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, interest",U.S. dollars,Billions,4.15,5.91,7.38,7.53,9.25,10.00,10.84,12.12,13.26,14.62,12.26,17.02,18.52,19.03,22.24,26.29,28.87,26.46,31.75,30.15,30.89,30.05,27.36,27.43,27.95,33.64,37.49,46.39,49.17,49.87,57.44,75.45,91.09,107.95,128.17,124.19,117.22,141.45,169.91,193.44,222.69,239.79,258.39,262.54,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, interest",Percent of GDP,,0.54,0.78,0.95,0.92,1.07,1.19,1.26,1.28,1.26,1.30,1.09,1.50,1.44,1.31,1.46,1.45,1.40,1.24,1.60,1.39,1.32,1.22,1.01,0.89,0.78,0.82,0.77,0.75,0.66,0.62,0.59,0.65,0.71,0.77,0.84,0.79,0.72,0.79,0.86,0.94,1.07,0.98,0.94,0.89,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, interest",Percent of exports of goods and services,,6.15,7.35,10.08,10.48,11.45,13.11,13.73,12.68,11.38,10.67,7.31,9.00,7.43,6.78,6.60,6.52,6.51,4.98,6.23,5.66,4.78,4.69,3.74,3.05,2.39,2.35,2.12,2.13,1.92,2.27,2.02,2.20,2.51,2.80,3.20,3.28,3.20,3.46,3.81,4.35,5.09,4.29,4.24,4.16,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, amortization",U.S. dollars,Billions,5.84,8.07,11.29,12.49,15.86,20.28,23.31,25.11,27.35,32.73,34.85,42.43,53.35,60.01,71.49,101.48,119.19,139.90,148.06,133.02,120.26,125.99,223.79,231.51,219.57,286.50,323.24,369.23,449.94,479.55,583.65,857.62,1152.78,1318.90,1701.06,1856.45,1428.03,1407.23,1737.88,1908.44,1971.57,2195.73,2381.99,2498.56,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, amortization",Percent of GDP,,0.76,1.06,1.45,1.52,1.84,2.42,2.70,2.66,2.59,2.91,3.09,3.73,4.14,4.12,4.70,5.58,5.79,6.54,7.48,6.12,5.15,5.11,8.29,7.52,6.15,6.94,6.61,5.96,6.03,5.92,5.98,7.35,8.96,9.37,11.18,11.73,8.78,7.86,8.81,9.28,9.47,8.97,8.64,8.44,n/a,n/a,n/a,n/a
Emerging and developing Asia,"External debt, total debt service, amortization",Percent of exports of goods and services,,8.02,9.97,14.05,14.19,14.79,18.44,22.09,20.99,19.42,17.05,19.75,21.33,21.73,21.80,21.25,27.85,32.86,26.32,29.04,24.98,18.60,19.66,30.55,25.71,18.74,20.01,18.26,16.97,17.60,21.82,20.50,24.99,31.74,34.21,42.50,49.09,39.03,34.44,38.98,42.95,45.11,39.27,39.05,39.63,n/a,n/a,n/a,n/a
Emerging and developing Europe,"Gross domestic product, constant prices",Percent change,,-0.87,-0.56,1.36,4.55,4.08,2.44,4.36,5.05,1.66,0.18,-0.43,-5.65,-8.72,-4.42,-8.25,-0.19,0.37,2.74,-0.74,2.58,7.45,2.70,4.80,6.16,7.81,6.24,7.37,7.16,4.30,-5.72,4.46,5.85,3.07,3.06,1.84,1.00,1.91,4.09,3.43,2.52,-1.72,6.80,-0.02,0.63,2.53,2.34,2.30,2.23
Emerging and developing Europe,"Gross domestic product, current prices",U.S. dollars,Billions,256.72,267.69,272.36,270.48,260.60,269.82,285.84,305.85,343.58,360.17,1415.88,1213.00,499.79,672.32,738.45,887.52,1012.18,1072.24,956.84,826.63,913.52,934.64,1060.79,1309.16,1689.59,2096.34,2500.45,3203.19,3934.70,3083.26,3588.42,4194.50,4323.67,4573.78,4306.79,3344.22,3285.49,3706.12,3865.10,3940.25,3680.13,4297.85,4556.01,4759.64,5013.04,5270.29,5547.83,5853.22
Emerging and developing Europe,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3088.92,3004.73,2793.24,2834.93,2893.11,3063.30,3068.02,3185.01,3510.15,3679.13,3914.96,4236.72,4688.47,5135.56,5683.35,6252.83,6642.99,6290.29,6644.89,7174.20,7587.85,8147.43,8375.15,8361.09,8656.03,9311.29,9859.81,10286.74,10225.74,11366.38,11664.29,12136.25,12699.20,13232.63,13785.36,14358.88
Emerging and developing Europe,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,11741.91,11494.49,11498.46,11858.17,12193.85,12347.51,12747.50,13239.91,13344.33,13238.89,17035.70,15823.18,14236.11,13471.27,12215.09,12119.10,12000.53,12214.31,12100.15,12387.59,13294.21,13662.24,14356.59,15264.33,16472.75,17503.13,18794.47,20125.71,20971.13,19666.82,20489.90,21631.63,22228.92,22839.51,23179.47,23296.00,23672.87,24590.58,25396.33,25991.11,25577.73,27329.12,29327.03,29414.85,30103.37,30754.79,31404.16,32054.32
Emerging and developing Europe,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,4484.13,4801.73,5097.32,5462.14,5817.36,6078.51,6402.11,6815.85,7112.97,7338.41,7465.98,7204.88,8547.43,8299.08,7710.64,7825.79,7903.81,8198.85,8213.84,8534.88,9372.52,9841.30,10500.90,11381.26,12603.23,13818.48,15295.75,16820.69,17867.67,16889.12,17812.47,19197.96,20260.20,21698.26,22252.61,22164.51,22894.34,24590.58,26003.01,27088.06,26978.48,30023.58,34509.11,35845.68,37454.47,38976.11,40556.76,42197.45
Emerging and developing Europe,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.28,8.65,7.65,7.34,7.08,7.08,6.83,6.76,6.95,6.96,7.09,7.23,7.40,7.51,7.65,7.78,7.87,7.44,7.37,7.50,7.54,7.71,7.64,7.48,7.45,7.61,7.60,7.58,7.69,7.75,7.23,7.08,7.03,6.96,6.89,6.82
Emerging and developing Europe,Investment,Percent of GDP,,n/a,n/a,n/a,n/a,23.24,24.59,25.58,25.33,24.73,23.03,0.23,-0.84,17.07,14.57,18.30,21.00,20.71,20.77,19.94,19.67,21.33,20.28,19.97,20.90,22.08,21.99,23.47,25.32,26.02,20.38,22.75,25.40,24.70,24.09,23.59,23.57,23.73,24.56,23.58,22.87,23.71,24.17,24.09,23.66,24.12,24.67,24.91,25.14
Emerging and developing Europe,Gross national savings,Percent of GDP,,24.74,23.24,24.44,22.48,21.70,23.49,23.67,24.12,25.28,23.78,23.66,20.49,22.36,21.82,18.52,20.41,20.28,18.79,18.50,20.51,24.04,23.25,22.09,21.86,22.91,23.62,23.94,23.51,24.55,20.14,22.01,24.62,24.16,22.83,23.36,24.66,23.52,24.07,25.55,24.20,23.77,25.81,26.97,26.41,26.08,25.61,25.10,24.92
Emerging and developing Europe,"Inflation, average consumer prices",Percent change,,28.98,17.04,36.45,17.01,32.39,17.97,16.20,20.22,39.87,69.42,131.12,89.26,640.75,504.12,216.88,129.89,49.91,39.25,35.37,55.63,28.23,24.56,17.40,12.70,9.07,9.63,7.98,7.92,12.03,8.72,6.48,7.83,6.27,5.54,6.53,10.61,5.53,5.57,6.39,6.61,5.34,9.52,27.84,19.37,9.97,7.60,6.86,6.68
Emerging and developing Europe,"Inflation, end of period consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45.23,63.20,134.03,891.04,548.33,158.11,90.14,37.69,36.87,54.60,37.66,24.46,23.33,13.88,11.13,9.67,8.33,7.76,9.94,10.82,7.17,7.23,7.91,5.71,5.06,8.35,9.67,5.27,5.33,7.61,5.26,6.44,14.96,28.32,13.94,8.79,7.11,6.78,6.73
Emerging and developing Europe,Volume of imports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.19,3.95,14.07,-7.88,8.37,11.97,-3.47,12.11,10.12,23.07,9.68,-10.70,16.97,0.60,11.92,12.13,14.78,9.26,17.30,21.59,11.00,-21.71,16.63,12.53,2.53,2.34,-0.90,-6.62,3.62,11.66,3.18,3.28,-4.21,12.21,-0.50,5.49,6.08,5.85,5.49,4.70
Emerging and developing Europe,Volume of imports of goods,Percent change,,7.08,9.46,-6.92,8.72,12.81,6.95,-1.29,8.79,8.34,5.31,23.20,3.14,8.55,13.95,-5.58,11.75,15.78,31.76,-0.76,-9.99,19.48,0.99,13.04,13.58,15.29,10.79,18.21,21.27,9.29,-23.58,17.75,12.44,1.55,0.53,-0.90,-4.66,5.59,11.44,2.35,2.64,-0.53,11.11,-0.32,4.92,5.21,5.09,5.07,4.39
Emerging and developing Europe,Volume of exports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.49,7.13,3.44,5.62,10.07,5.33,10.20,8.95,-7.72,13.55,6.51,6.97,11.47,12.49,7.12,9.53,8.90,5.22,-7.29,9.81,4.65,2.83,3.99,2.64,3.94,4.22,7.91,6.18,2.71,-5.49,12.58,-2.73,1.93,5.42,4.44,4.50,4.03
Emerging and developing Europe,Volume of exports of goods,Percent change,,0.69,16.13,5.56,3.82,17.63,2.15,-10.51,14.27,8.74,-3.61,-5.59,1.87,3.71,1.25,3.53,7.82,5.34,7.74,6.13,-1.92,13.02,7.01,9.28,12.52,12.40,6.59,8.80,8.81,3.06,-7.26,11.27,2.82,2.61,2.54,2.34,5.86,5.33,6.85,4.58,1.97,-1.55,8.59,-6.35,0.89,5.03,3.90,3.43,3.48
Emerging and developing Europe,Terms of trade of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.37,7.55,1.05,1.62,-1.77,3.76,7.25,0.97,1.65,10.05,-4.03,0.69,-0.36,3.68,4.69,4.53,4.29,6.74,-12.09,4.51,8.19,1.02,-2.52,-0.88,-8.78,-4.11,2.64,2.94,0.30,-3.32,5.42,5.59,2.47,-1.19,-1.30,-0.67,-0.49
Emerging and developing Europe,Terms of trade of goods,Percent change,,-1.17,2.03,0.77,0.91,-0.18,1.59,3.50,-0.26,4.50,-1.98,-17.41,15.23,2.43,2.45,3.74,-1.48,7.08,11.83,-7.36,2.17,13.63,-1.67,-0.44,-0.83,4.75,6.83,5.90,3.41,7.97,-13.82,5.24,10.16,1.55,-3.65,-0.38,-9.15,-5.42,3.33,4.18,0.42,-4.35,8.24,8.55,2.51,-1.91,-1.82,-0.41,-0.38
Emerging and developing Europe,General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.67,35.58,35.22,35.07,34.77,36.49,37.14,37.09,36.86,34.59,34.39,35.43,35.47,34.86,34.83,34.33,34.45,34.41,35.81,35.87,35.30,35.85,34.02,34.10,34.21,34.50,34.47,34.39
Emerging and developing Europe,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37.55,38.79,39.50,38.31,35.77,34.98,35.16,35.91,36.60,40.56,38.57,36.24,36.61,36.80,36.66,36.81,37.18,36.07,35.67,36.56,40.74,37.66,37.42,37.17,37.15,37.11,37.02,36.83
Emerging and developing Europe,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.99,-3.21,-4.28,-3.23,-1.00,1.51,1.98,1.18,0.25,-5.98,-4.18,-0.81,-1.14,-1.94,-1.84,-2.48,-2.72,-1.66,0.13,-0.69,-5.44,-1.81,-3.40,-3.08,-2.95,-2.61,-2.55,-2.44
Emerging and developing Europe,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.21,2.44,0.52,1.07,2.36,3.77,3.89,2.72,1.69,-4.50,-2.71,0.50,0.18,-0.62,-0.57,-1.21,-1.51,-0.52,1.28,0.39,-4.34,-0.76,-2.48,-1.82,-1.54,-1.13,-0.95,-0.85
Emerging and developing Europe,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50.58,50.16,47.71,43.75,37.34,32.25,27.00,23.58,23.71,29.25,29.05,27.87,26.66,27.67,29.96,31.87,32.58,30.60,30.31,29.75,38.57,36.55,32.27,32.26,32.95,33.56,34.01,33.97
Emerging and developing Europe,Current account balance,U.S. dollars,Billions,-9.05,-7.97,-2.25,-2.52,-0.25,-1.23,-3.49,-0.53,4.42,0.63,-2.95,-3.89,-8.30,-17.71,5.19,-0.79,-2.71,-18.20,-16.40,2.52,19.36,23.95,13.82,4.84,11.05,28.85,6.50,-63.69,-66.32,-13.43,-32.97,-40.37,-30.36,-59.31,-10.95,34.22,-8.38,-19.94,66.09,50.12,0.38,71.00,131.92,131.51,99.46,49.87,10.35,-13.46
Emerging and developing Europe,Current account balance,Percent of GDP,,-3.52,-2.98,-0.83,-0.93,-0.10,-0.46,-1.22,-0.17,1.29,0.18,-0.77,-1.12,-1.66,-2.63,0.70,-0.09,-0.27,-1.70,-1.71,0.31,2.12,2.56,1.30,0.37,0.65,1.38,0.26,-1.99,-1.69,-0.44,-0.92,-0.96,-0.70,-1.30,-0.25,1.02,-0.26,-0.54,1.71,1.27,0.01,1.65,2.90,2.76,1.98,0.95,0.19,-0.23
Emerging and developing Europe,Imports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,160.29,216.17,245.70,272.64,262.75,228.70,274.87,282.72,323.65,414.65,536.77,642.51,791.42,1035.85,1302.24,902.85,1095.08,1357.67,1360.64,1426.18,1382.82,1095.96,1084.73,1281.46,1392.46,1389.30,1286.88,1629.56,1677.60,1761.66,n/a,n/a,n/a,n/a
Emerging and developing Europe,Exports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,165.48,219.86,249.63,263.45,255.31,234.32,294.77,306.01,337.99,429.09,564.44,691.87,832.13,1019.89,1299.53,945.45,1127.77,1402.31,1422.51,1476.26,1471.98,1193.80,1141.48,1336.05,1536.18,1528.67,1348.80,1794.53,1896.85,1972.70,n/a,n/a,n/a,n/a
Emerging and developing Europe,Financial account balance,U.S. dollars,Billions,-3.85,-7.12,-1.88,-1.53,1.66,-2.04,-1.86,-4.16,0.50,-0.61,-4.40,-1.61,n/a,n/a,7.70,-5.41,-6.66,-24.37,-24.54,-1.31,20.85,8.43,-7.61,-3.57,12.99,12.71,20.06,-82.58,-78.04,-26.19,-38.63,-28.45,-22.92,-56.93,-26.17,68.59,10.46,-22.97,109.88,63.06,11.70,95.72,170.20,150.55,n/a,n/a,n/a,n/a
Emerging and developing Europe,"Direct investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.34,-16.06,-14.69,-17.11,-14.03,-15.06,-14.93,-16.22,-11.89,-13.63,-32.79,-41.36,-73.77,-91.72,-95.06,-30.72,-24.83,-39.19,-37.51,-15.43,0.46,-22.02,-45.38,-28.94,-25.40,-53.50,-37.79,-39.61,7.35,-29.43,n/a,n/a,n/a,n/a
Emerging and developing Europe,"Portfolio investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.46,-0.48,n/a,n/a,-2.54,-1.20,-4.95,-50.99,-7.49,-6.31,7.92,2.32,-4.18,-3.92,-26.14,-20.17,-31.16,-4.55,51.97,-6.79,-49.98,-40.73,-92.84,-36.50,23.82,53.46,-9.39,-34.49,11.08,-1.64,21.07,39.21,74.06,50.32,n/a,n/a,n/a,n/a
Emerging and developing Europe,"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.06,-0.13,-0.17,-0.90,-0.39,0.45,0.94,1.21,4.29,4.05,1.51,3.41,-1.59,-0.90,5.82,4.98,0.40,-2.53,-2.81,1.45,0.06,-6.21,-2.05,-2.47,n/a,n/a,n/a,n/a
Emerging and developing Europe,"Other investment, net",U.S. dollars,Billions,-4.24,-6.48,-2.60,-1.88,0.68,-1.51,-2.85,-4.95,1.21,-1.60,-2.15,1.90,n/a,n/a,10.88,-21.81,5.87,27.67,-2.80,8.19,7.32,12.00,-12.21,-24.04,12.19,-39.97,-11.94,-183.31,-6.29,-23.79,-45.88,20.80,57.60,3.76,66.33,40.07,29.38,26.92,79.46,23.64,31.95,-32.71,160.78,138.98,n/a,n/a,n/a,n/a
Emerging and developing Europe,Change in reserves,U.S. dollars,Billions,0.40,-0.53,0.79,0.42,1.43,-0.42,1.27,1.19,0.82,3.04,-0.04,0.45,n/a,n/a,1.81,30.09,4.80,12.51,0.06,11.90,21.01,11.21,21.20,38.92,60.16,114.46,136.09,196.02,-32.53,30.98,80.44,27.19,51.60,-7.61,-122.67,-7.92,35.51,16.15,47.60,93.31,-3.23,136.33,-69.60,-6.64,n/a,n/a,n/a,n/a
Emerging and developing Europe,"External debt, total",U.S. dollars,Billions,65.76,67.93,72.16,72.47,74.51,87.58,100.30,115.83,112.30,111.60,132.96,137.35,258.42,283.20,291.49,326.58,344.99,383.19,419.67,430.42,441.50,434.70,484.23,595.11,712.72,820.80,1031.99,1428.05,1583.75,1653.76,1755.71,1850.10,2016.59,2198.10,2009.77,1810.02,1790.25,1920.00,1813.29,1837.00,1919.71,1973.11,1859.71,1911.58,n/a,n/a,n/a,n/a
Emerging and developing Europe,"External debt, total",Percent of GDP,,29.35,30.10,30.77,32.97,35.47,36.11,41.57,45.91,38.28,71.44,38.49,41.63,68.88,53.82,53.66,40.83,40.36,40.81,70.59,60.10,49.98,49.94,46.65,43.97,39.48,40.10,39.62,41.75,47.27,51.22,49.17,49.59,45.66,48.96,56.84,59.08,56.38,51.01,50.01,46.32,52.24,51.77,44.07,41.43,n/a,n/a,n/a,n/a
